timestamp,0
2019-02-28 23:00:00+00:00,2788
2019-03-01 00:00:00+00:00,27842
2019-03-01 01:00:00+00:00,20364
2019-03-01 02:00:00+00:00,40928
2019-03-01 03:00:00+00:00,44129
2019-03-01 04:00:00+00:00,57808
2019-03-01 05:00:00+00:00,93663
2019-03-01 06:00:00+00:00,139651
2019-03-01 07:00:00+00:00,174554
2019-03-01 08:00:00+00:00,179959
2019-03-01 09:00:00+00:00,181409
2019-03-01 10:00:00+00:00,238897
2019-03-01 11:00:00+00:00,181016
2019-03-01 12:00:00+00:00,171982
2019-03-01 13:00:00+00:00,160540
2019-03-01 14:00:00+00:00,144658
2019-03-01 15:00:00+00:00,136108
2019-03-01 16:00:00+00:00,130448
2019-03-01 17:00:00+00:00,152213
2019-03-01 18:00:00+00:00,118343
2019-03-01 19:00:00+00:00,96987
2019-03-01 20:00:00+00:00,74576
2019-03-01 21:00:00+00:00,63457
2019-03-01 22:00:00+00:00,37993
2019-03-01 23:00:00+00:00,30421
2019-03-02 00:00:00+00:00,70914
2019-03-02 01:00:00+00:00,14532
2019-03-02 02:00:00+00:00,28528
2019-03-02 03:00:00+00:00,18649
2019-03-02 04:00:00+00:00,14499
2019-03-02 05:00:00+00:00,30285
2019-03-02 06:00:00+00:00,50635
2019-03-02 07:00:00+00:00,88371
2019-03-02 08:00:00+00:00,103136
2019-03-02 09:00:00+00:00,109381
2019-03-02 10:00:00+00:00,104613
2019-03-02 11:00:00+00:00,93483
2019-03-02 12:00:00+00:00,89144
2019-03-02 13:00:00+00:00,82909
2019-03-02 14:00:00+00:00,75079
2019-03-02 15:00:00+00:00,75291
2019-03-02 16:00:00+00:00,79546
2019-03-02 17:00:00+00:00,82722
2019-03-02 18:00:00+00:00,70390
2019-03-02 19:00:00+00:00,63886
2019-03-02 20:00:00+00:00,52209
2019-03-02 21:00:00+00:00,39567
2019-03-02 22:00:00+00:00,26971
2019-03-02 23:00:00+00:00,31588
2019-03-03 00:00:00+00:00,20497
2019-03-03 01:00:00+00:00,7772
2019-03-03 02:00:00+00:00,16659
2019-03-03 03:00:00+00:00,6556
2019-03-03 04:00:00+00:00,8050
2019-03-03 05:00:00+00:00,14780
2019-03-03 06:00:00+00:00,29501
2019-03-03 07:00:00+00:00,47241
2019-03-03 08:00:00+00:00,68176
2019-03-03 09:00:00+00:00,79597
2019-03-03 10:00:00+00:00,76505
2019-03-03 11:00:00+00:00,72701
2019-03-03 12:00:00+00:00,71826
2019-03-03 13:00:00+00:00,62028
2019-03-03 14:00:00+00:00,65415
2019-03-03 15:00:00+00:00,67114
2019-03-03 16:00:00+00:00,80684
2019-03-03 17:00:00+00:00,78224
2019-03-03 18:00:00+00:00,73486
2019-03-03 19:00:00+00:00,62803
2019-03-03 20:00:00+00:00,50356
2019-03-03 21:00:00+00:00,42551
2019-03-03 22:00:00+00:00,27282
2019-03-03 23:00:00+00:00,37330
2019-03-04 00:00:00+00:00,29334
2019-03-04 01:00:00+00:00,6452
2019-03-04 02:00:00+00:00,14463
2019-03-04 03:00:00+00:00,8672
2019-03-04 04:00:00+00:00,16328
2019-03-04 05:00:00+00:00,63242
